"unique_id","study","study_log_number","project","gear_type","year","month","date","time","serial_number","station","species","depth","temp_surf","cond_surf","ppt_surf","temp_bott","cond_bott","ppt_bott","secchi","turbidity","total_body_weight","fork_length","gut_contents","total_gut_content_weight","total_number_of_prey","total_prey_weight","gut_fullness","fullness_rank","digestion_rank","debris_sand_silt_mud","unid_animal_material","unid_plant_material","stomach_gut_tissue","worm_pieces","acanthocyclops_spp","acartia_copepodid","acartia_spp","acartiella_copepodid","acartiella_sinensis","barnacle_nauplii","bosmina_spp","calanoid_copepodid","ceriodaphnia_spp","chironomid_larvae","clams","copepod_nauplii","corophium_type","crab_megalope","crab_zoea","cumaceans","cyclopoid_copepodid","daphnia_spp","diaphanosoma_spp","diaptomus_copepodid","diaptomus_spp","eurytemora_copepodid","eurytemora_nauplii","eurytemora_spp","fish_eggs","gammarus_type","harpacticoids","hyperacanthomysis_longirostris","isopods","limnoithona_copepodid","limnoithona_spp","longfin_smelt","neomysis_kadiakensis","neomysis_mercedis","nippoleucon_hinumensis","oithona_copepodid","oithona_davisae","osphranticum","ostracods","other_calanoid","other_cladocera","other_cyclopoid","other_insect_larvae","other_malacostraca","other_rotifer","other_zooplankton","pacific_herring","palaemon","prickly_sculpin","pseudodiaptomus_copepodid","pseudodiaptomus_forbesi","pseudodiaptomus_marinus","pseudodiaptomus_nauplii","pseudodiaptomus_spp","sinocalanus_copepodid","sinocalanus_nauplii","sinocalanus_spp","synchaeta","terrestrial_invertebrates","tortanus_copepodid","tortanus_dextrilobatus","tortanus_spp","tridentiger_spp","unid_amphipod","unid_calanoid","unid_cladocera","unid_copepod","unid_cyclopoid","unid_fish","unid_mysids"
"FLaSH_1516","FLaSH","1516","SKT","KT",2014,1,2014-01-14,"12:26","119","513","Delta Smelt",16.2,10.2,10360,5.83,NA,NA,NA,73,10,2.2738,66,"Y",NA,787,0.034973837,1.538122838,4,3,"N","Y","N","N","N",14,0,0,1,1,0,0,158,0,0,0,3,1,0,0,13,53,0,0,0,1,339,0,158,0,5,0,1,0,0,5,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,31,0,0,0,0,0,1,0,0,0,0,0
"FLaSH_1517","FLaSH","1517","SKT","KT",2014,1,2014-01-14,"12:26","120","513","Delta Smelt",16.2,10.2,10360,5.83,NA,NA,NA,73,10,1.6126,61,"Y",NA,293,0.012211683,0.757266706,3,2,"N","Y","N","N","N",3,0,0,0,1,0,0,30,0,0,0,0,0,0,0,14,13,3,0,0,1,136,0,79,0,3,0,0,0,0,1,0,0,0,NA,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
"FLaSH_1518","FLaSH","1518","SKT","KT",2014,1,2014-01-14,"12:26","121","513","Delta Smelt",16.2,10.2,10360,5.83,NA,NA,NA,73,10,1.9281,66,"Y",0.0347,873,0.026301374,1.364108406,3,2,"N","Y","N","N","N",4,0,0,0,0,0,0,108,0,0,0,8,0,0,0,29,34,2,0,0,0,451,0,219,0,1,2,0,0,0,0,0,0,0,NA,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0
"FLaSH_1519","FLaSH","1519","SKT","KT",2014,1,2014-01-14,"12:26","122","513","Delta Smelt",16.2,10.2,10360,5.83,NA,NA,NA,73,10,2.0187,65,"Y",NA,666,0.0178176,0.882627433,4,2,"N","N","N","N","N",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,31,2,0,0,0,462,0,131,0,0,3,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH_1520","FLaSH","1520","SKT","KT",2014,1,2014-01-14,"12:26","124","513","Delta Smelt",16.2,10.2,10360,5.83,NA,NA,NA,73,10,1.555,58,"Y",NA,669,0.028158887,1.810860923,3,3,"N","N","N","N","N",5,0,0,0,2,0,0,69,0,0,0,6,2,0,0,31,46,0,0,0,0,297,0,173,0,0,2,0,0,0,3,0,0,0,NA,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,3,1,0,14,0,0,0
"FLaSH_1521","FLaSH","1521","SKT","KT",2014,1,2014-01-14,"11:59","102","801","Delta Smelt",8.2,9.8,7490,4.11,NA,NA,NA,69,10,1.9921,65,"Y",0.0134,152,0.0043176,0.216736108,2,3,"N","Y","N","N","N",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,81,0,44,0,0,0,0,0,0,0,0,0,0,NA,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
"FLaSH_1522","FLaSH","1522","SKT","KT",2014,1,2014-01-14,"11:59","103","801","Delta Smelt",8.2,9.8,7490,4.11,NA,NA,NA,69,10,1.6734,60,"Y",0.0105,197,0.01034842,0.618406811,2,3,"N","Y","N","N","N",2,0,0,0,4,0,0,2,0,0,0,0,3,0,0,10,4,0,0,0,1,107,0,46,0,1,1,0,0,0,1,0,0,0,NA,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0
"FLaSH_1523","FLaSH","1523","SKT","KT",2014,1,2014-01-14,"11:59","104","801","Delta Smelt",8.2,9.8,7490,4.11,NA,NA,NA,69,10,2.2453,71,"Y",NA,392,0.021671895,0.965211539,4,2,"N","Y","N","N","N",8,0,0,0,160,0,3,0,1,0,0,0,1,0,0,2,11,0,0,0,0,146,0,52,0,0,1,0,0,0,3,0,0,0,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"FLaSH_1524","FLaSH","1524","SKT","KT",2014,1,2014-01-14,"11:59","105","801","Delta Smelt",8.2,9.8,7490,4.11,NA,NA,NA,69,10,1.6949,62,"Y",NA,209,0.0071557,0.4221901,2,3,"N","N","N","N","N",2,0,0,0,15,0,0,5,0,0,0,1,0,0,0,1,7,0,0,0,0,107,0,57,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,2,0,0,0,0
"FLaSH_1525","FLaSH","1525","SKT","KT",2014,1,2014-01-14,"11:59","106","801","Delta Smelt",8.2,9.8,7490,4.11,NA,NA,NA,69,10,1.4426,63,"Y",NA,219,0.01073088,0.743856959,2,3,"N","Y","Y","N","N",4,0,0,1,14,0,0,7,0,0,0,0,2,0,0,14,6,1,0,0,3,99,0,54,0,0,0,1,0,0,2,0,0,0,NA,0,0,2,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"FLaSH_1526","FLaSH","1526","SKT","KT",2014,1,2014-01-14,"11:59","107","801","Delta Smelt",8.2,9.8,7490,4.11,NA,NA,NA,69,10,1.788,63,"Y",NA,208,0.010108528,0.565353935,3,3,"N","Y","N","N","N",4,0,0,0,16,0,0,0,0,0,0,0,2,0,0,7,5,0,0,0,0,88,0,64,0,0,0,0,0,0,3,0,0,0,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,0,0,1,1
"FLaSH_1527","FLaSH","1527","SKT","KT",2014,1,2014-01-14,"11:59","109","801","Delta Smelt",8.2,9.8,7490,4.11,NA,NA,NA,69,10,1.7976,67,"Y",NA,269,0.008552763,0.475787903,2,3,"N","N","N","N","N",3,0,0,0,2,0,0,18,0,0,0,0,1,0,0,5,4,1,0,0,0,143,1,81,0,0,1,0,0,0,0,0,0,0,NA,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0
"FLaSH_1528","FLaSH","1528","SKT","KT",2014,1,2014-01-14,"11:59","110","801","Delta Smelt",8.2,9.8,7490,4.11,NA,NA,NA,69,10,1.4191,60,"Y",0.0075,211,0.0071583,0.50442534,3,2,"N","N","N","N","N",0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,6,5,0,0,0,1,123,0,49,0,0,0,0,0,0,1,0,0,0,NA,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH_1529","FLaSH","1529","SKT","KT",2014,1,2014-01-14,"11:59","111","801","Delta Smelt",8.2,9.8,7490,4.11,NA,NA,NA,69,10,1.8181,64,"Y",NA,134,0.009103017,0.500688478,2,2,"N","N","N","N","N",1,0,0,0,3,0,0,0,1,0,0,0,2,0,0,8,2,0,0,0,0,80,0,35,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FLaSH_1530","FLaSH","1530","SKT","KT",2014,1,2014-01-14,"11:59","112","801","Delta Smelt",8.2,9.8,7490,4.11,NA,NA,NA,69,10,2.0647,67,"Y",0.0144,312,0.009518766,0.461024166,2,3,"N","N","N","N","N",3,0,0,0,2,0,0,44,0,0,0,0,4,0,0,4,14,0,0,0,0,129,0,75,0,0,1,0,0,1,0,0,0,0,NA,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,1,0,0,0,0
"FLaSH_1531","FLaSH","1531","SKT","KT",2014,1,2014-01-15,"08:38","127","706","Delta Smelt",9.8,9,2314,1.16,NA,NA,NA,52,28,1.4342,58,"Y",0.007,13,0.003269349,0.227956301,1,2,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"FLaSH_1532","FLaSH","1532","SKT","KT",2014,1,2014-01-15,"08:38","130","706","Delta Smelt",9.8,9,2314,1.16,NA,NA,NA,52,28,1.7719,65,"Y",0.0111,104,0.007584808,0.428060713,3,3,"N","N","Y","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,87,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"FLaSH_1533","FLaSH","1533","SKT","KT",2014,1,2014-01-15,"08:38","131","706","Delta Smelt",9.8,9,2314,1.16,NA,NA,NA,52,28,1.4038,62,"Y",0.0159,131,0.007347224,0.523381132,3,3,"N","N","N","N","N",4,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,47,2,0,0,0,13,0,43,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,3,1,0,1
"FLaSH_1534","FLaSH","1534","SKT","KT",2014,1,2014-01-15,"08:38","132","706","Delta Smelt",9.8,9,2314,1.16,NA,NA,NA,52,28,1.6232,61,"Y",0.0167,46,0.0108025,0.665506407,3,3,"N","Y","N","N","N",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,2,1,0,0,0
"FLaSH_1535","FLaSH","1535","SKT","KT",2014,1,2014-01-15,"08:38","133","706","Delta Smelt",9.8,9,2314,1.16,NA,NA,NA,52,28,1.8915,69,"Y",NA,69,0.0108618,0.574242665,3,3,"N","N","N","N","N",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,39,0,0,0,0,0,0,2,0,0,0,0
"FLaSH_1538","FLaSH","1538","SKT","KT",2014,1,2014-01-15,"08:38","134","706","Delta Smelt",9.8,9,2314,1.16,NA,NA,NA,52,28,1.822,65,"Y",NA,40,0.0089557,0.491531284,4,1,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0
"FLaSH_1539","FLaSH","1539","SKT","KT",2014,1,2014-01-15,"08:38","135","706","Delta Smelt",9.8,9,2314,1.16,NA,NA,NA,52,28,2.1547,64,"Y",0.0396,61,0.013852682,0.642905392,4,1,"Y","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,1,0,1,0,0
"FLaSH_1540","FLaSH","1540","SKT","KT",2014,1,2014-01-15,"08:38","138","706","Delta Smelt",9.8,9,2314,1.16,NA,NA,NA,52,28,1.1997,57,"Y",0.0054,23,0.0029175,0.243185796,2,3,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH_1541","FLaSH","1541","SKT","KT",2014,1,2014-01-15,"08:38","139","706","Delta Smelt",9.8,9,2314,1.16,NA,NA,NA,52,28,1.5492,60,"Y",0.0166,28,0.006262616,0.404248413,3,2,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
"FLaSH_1542","FLaSH","1542","SKT","KT",2014,1,2014-01-15,"08:38","140","706","Delta Smelt",9.8,9,2314,1.16,NA,NA,NA,52,28,1.7272,64,"Y",NA,7,0.0011294,0.065389069,1,3,"N","N","N","N","N",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0
"FLaSH_1543","FLaSH","1543","SKT","KT",2014,1,2014-01-16,"09:59","328","606","Delta Smelt",7.9,9.6,10630,6,NA,NA,NA,52,20,3.9871,80,"Y",0.0317,534,0.0126141,0.316372802,2,2,"N","N","N","N","N",18,0,0,0,0,0,0,141,0,0,0,1,0,0,0,1,50,0,0,0,0,133,0,184,0,0,0,0,0,0,0,0,0,0,NA,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"FLaSH_1544","FLaSH","1544","SKT","KT",2014,1,2014-01-16,"09:59","329","606","Delta Smelt",7.9,9.6,10630,6,NA,NA,NA,52,20,2.7369,70,"Y",0.0243,248,0.0069446,0.253739632,2,2,"N","N","N","N","N",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0,99,0,127,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH_1545","FLaSH","1545","SKT","KT",2014,1,2014-01-16,"09:59","330","606","Delta Smelt",7.9,9.6,10630,6,NA,NA,NA,52,20,1.3957,56,"Y",0.0074,134,0.003599,0.257863438,1,1,"N","N","N","N","N",5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,47,0,68,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH_1546","FLaSH","1546","SKT","KT",2014,1,2014-01-16,"09:59","331","606","Delta Smelt",7.9,9.6,10630,6,NA,NA,NA,52,20,2.0118,65,"Y",NA,413,0.0109479,0.544184313,3,2,"N","N","N","N","N",16,0,0,0,0,0,0,15,0,0,0,0,0,0,0,3,21,0,0,0,0,182,0,170,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"FLaSH_1547","FLaSH","1547","SKT","KT",2014,1,2014-01-16,"09:59","332","606","Delta Smelt",7.9,9.6,10630,6,NA,NA,NA,52,20,2.8327,68,"Y",0.0092,248,0.0052059,0.183778727,2,2,"N","N","N","N","N",5,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,32,0,0,0,0,68,0,66,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0
"FLaSH_1548","FLaSH","1548","SKT","KT",2014,1,2014-01-16,"09:59","333","606","Delta Smelt",7.9,9.6,10630,6,NA,NA,NA,52,20,2.851,72,"Y",0.0191,422,0.0083248,0.291995791,2,2,"N","N","N","N","N",7,0,0,0,0,0,0,14,0,0,0,0,0,0,0,2,28,0,0,0,0,268,1,102,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH_1549","FLaSH","1549","SKT","KT",2014,1,2014-01-16,"09:59","336","606","Delta Smelt",7.9,9.6,10630,6,NA,NA,NA,52,20,2.5834,71,"Y",0.0171,281,0.0077743,0.300932879,2,1,"N","N","N","N","N",2,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,11,1,0,0,0,76,0,145,0,0,0,0,0,0,0,0,0,0,NA,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0
"FLaSH_1550","FLaSH","1550","SKT","KT",2014,1,2014-01-16,"09:59","338","606","Delta Smelt",7.9,9.6,10630,6,NA,NA,NA,52,20,1.936,64,"Y",NA,550,0.0116329,0.600872934,3,3,"N","N","N","N","N",15,0,0,0,0,0,0,185,0,0,0,2,0,0,0,1,34,0,0,0,0,153,0,139,0,0,0,0,0,1,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0
"FLaSH_1551","FLaSH","1551","SKT","KT",2014,1,2014-01-16,"09:59","340","606","Delta Smelt",7.9,9.6,10630,6,NA,NA,NA,52,20,2.3178,71,"Y",0.0148,217,0.0062555,0.26988955,2,1,"N","N","N","N","N",9,0,0,0,0,0,0,26,0,0,0,0,0,0,0,1,7,0,0,0,0,59,0,109,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0
"FLaSH_1552","FLaSH","1552","SKT","KT",2014,1,2014-01-16,"09:59","341","606","Delta Smelt",7.9,9.6,10630,6,NA,NA,NA,52,20,2.0025,65,"Y",0.0223,458,0.0077007,0.384554307,3,2,"N","N","N","N","N",6,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,41,0,0,0,0,293,1,85,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0
"FLaSH_1553","FLaSH","1553","SKT","KT",2014,1,2014-01-16,"09:10","151","609","Delta Smelt",7.9,9.1,9890,5.55,NA,NA,NA,42,29,2.1237,64,"Y",0.0085,59,0.00534355,0.251615087,2,1,"N","N","N","N","N",17,0,0,0,0,0,0,1,0,0,0,1,1,0,0,12,4,0,0,0,0,9,0,13,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH_1554","FLaSH","1554","SKT","KT",2014,1,2014-01-16,"09:10","164","609","Delta Smelt",7.9,9.1,9890,5.55,NA,NA,NA,42,29,2.8719,72,"Y",0.0135,122,0.0039834,0.138702601,2,1,"N","N","N","N","N",21,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,15,0,0,0,0,41,0,37,0,0,1,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"FLaSH_1555","FLaSH","1555","SKT","KT",2014,1,2014-01-16,"09:10","166","609","Delta Smelt",7.9,9.1,9890,5.55,NA,NA,NA,42,29,3.5555,79,"Y",0.0123,122,0.0076027,0.213829279,2,2,"N","N","N","N","N",28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,21,0,0,0,0,16,0,39,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"FLaSH_1556","FLaSH","1556","SKT","KT",2014,1,2014-01-16,"09:10","168","609","Delta Smelt",7.9,9.1,9890,5.55,NA,NA,NA,42,29,2.5044,70,"Y",0.0092,110,0.0051625,0.206137199,2,2,"N","N","N","N","N",11,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,12,1,0,0,0,37,0,34,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"FLaSH_1557","FLaSH","1557","SKT","KT",2014,1,2014-01-16,"09:10","170","609","Delta Smelt",7.9,9.1,9890,5.55,NA,NA,NA,42,29,2.3446,71,"Y",0.0076,125,0.007124808,0.303881598,2,1,"N","N","N","N","N",11,0,0,0,0,0,0,5,0,0,0,0,1,0,0,12,15,0,0,0,0,29,0,48,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"FLaSH_1558","FLaSH","1558","SKT","KT",2014,1,2014-01-16,"09:10","171","609","Delta Smelt",7.9,9.1,9890,5.55,NA,NA,NA,42,29,2.2071,66,"Y",0.0134,110,0.0038638,0.175062299,2,2,"N","N","N","N","N",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,45,0,20,0,0,0,0,0,0,2,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH_1559","FLaSH","1559","SKT","KT",2014,1,2014-01-16,"09:10","183","609","Delta Smelt",7.9,9.1,9890,5.55,NA,NA,NA,42,29,3.3014,74,"Y",NA,416,0.0130631,0.395683649,3,2,"N","N","N","N","N",108,0,0,0,0,0,0,10,0,0,0,0,0,0,0,9,122,2,0,0,0,78,0,70,0,0,1,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2,0,0
"FLaSH_1560","FLaSH","1560","SKT","KT",2014,1,2014-01-16,"09:10","197","609","Delta Smelt",7.9,9.1,9890,5.55,NA,NA,NA,42,29,3.0674,76,"Y",0.0127,84,0.0065358,0.213072961,1,2,"N","Y","N","N","N",15,0,0,0,1,0,0,9,0,0,0,0,0,0,0,14,16,0,0,0,0,7,0,19,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"FLaSH_1561","FLaSH","1561","SKT","KT",2014,1,2014-01-16,"09:10","301","609","Delta Smelt",7.9,9.1,9890,5.55,NA,NA,NA,42,29,2.0226,65,"Y",0.0125,151,0.0037679,0.186289924,1,1,"N","N","N","N","N",41,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,29,0,0,0,0,44,0,29,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"FLaSH_1562","FLaSH","1562","SKT","KT",2014,1,2014-01-16,"09:10","322","609","Delta Smelt",7.9,9.1,9890,5.55,NA,NA,NA,42,29,1.4885,60,"Y",0.0057,52,0.0033644,0.226026201,1,1,"N","N","N","N","N",5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,10,0,0,0,0,10,0,13,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH_1563","FLaSH","1563","SKT","KT",2014,2,2014-02-13,"09:15","370","609","Delta Smelt",9.4,11.8,4555,2.41,NA,NA,NA,40,27,3.3821,74,"Y",0.0204,158,0.006615402,0.19560042,2,2,"N","Y","N","N","N",15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,11,6,0,0,0,17,0,103,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"FLaSH_1564","FLaSH","1564","SKT","KT",2014,2,2014-02-13,"09:15","373","609","Delta Smelt",9.4,11.8,4555,2.41,NA,NA,NA,40,27,3.0637,72,"Y",NA,131,0.010148518,0.331250375,2,1,"N","Y","N","N","N",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,0,0,0,17,0,74,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"FLaSH_1565","FLaSH","1565","SKT","KT",2014,2,2014-02-13,"09:15","375","609","Delta Smelt",9.4,11.8,4555,2.41,NA,NA,NA,40,27,2.8838,70,"Y",NA,438,0.011726957,0.406649445,2,1,"N","N","N","N","N",58,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,144,16,0,0,0,74,0,128,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0
"FLaSH_1566","FLaSH","1566","SKT","KT",2014,2,2014-02-13,"09:15","376","609","Delta Smelt",9.4,11.8,4555,2.41,NA,NA,NA,40,27,2.4583,64,"Y",0.0264,439,0.01787888,0.727286317,3,2,"N","Y","N","N","N",36,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,136,21,0,0,0,103,0,131,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
